date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
01/10/2018,P84067,HAZELDENE MEDICAL CENTRE,378,1803.16,0,0
01/11/2018,P84067,HAZELDENE MEDICAL CENTRE,355,1755.6,0,0
01/12/2018,P84067,HAZELDENE MEDICAL CENTRE,447,1960.76,0,0
01/01/2019,P84067,HAZELDENE MEDICAL CENTRE,403,1928.07,0,0
01/02/2019,P84067,HAZELDENE MEDICAL CENTRE,360,1401.22,0,0
01/03/2019,P84067,HAZELDENE MEDICAL CENTRE,375,1206.27,0,0
01/04/2019,P84067,HAZELDENE MEDICAL CENTRE,299,977.01,0,0
01/05/2019,P84067,HAZELDENE MEDICAL CENTRE,334,1276.21,0,0
01/06/2019,P84067,HAZELDENE MEDICAL CENTRE,294,1409.28,0,0
01/07/2019,P84067,HAZELDENE MEDICAL CENTRE,330,1701.4,0,0
01/08/2019,P84067,HAZELDENE MEDICAL CENTRE,323,1746.66,0,0
01/09/2019,P84067,HAZELDENE MEDICAL CENTRE,304,1440.74,0,0
01/10/2014,P84068,CHORLTON FAMILY PRACTICE,306,2847.2,0,0
01/11/2014,P84068,CHORLTON FAMILY PRACTICE,286,1408.82,0,0
01/12/2014,P84068,CHORLTON FAMILY PRACTICE,374,1612.72,0,0
01/01/2015,P84068,CHORLTON FAMILY PRACTICE,328,1519.35,0,0
01/02/2015,P84068,CHORLTON FAMILY PRACTICE,323,2151.37,0,0
01/03/2015,P84068,CHORLTON FAMILY PRACTICE,315,1792.72,0,0
01/04/2015,P84068,CHORLTON FAMILY PRACTICE,270,1403.37,0,0
01/05/2015,P84068,CHORLTON FAMILY PRACTICE,235,1481.09,0,0
01/06/2015,P84068,CHORLTON FAMILY PRACTICE,276,1471.62,0,0
01/07/2015,P84068,CHORLTON FAMILY PRACTICE,276,1896.4,0,0
01/08/2015,P84068,CHORLTON FAMILY PRACTICE,227,1752.91,0,0
01/09/2015,P84068,CHORLTON FAMILY PRACTICE,262,1735.56,0,0
01/10/2015,P84068,CHORLTON FAMILY PRACTICE,350,1591.07,0,0
01/11/2015,P84068,CHORLTON FAMILY PRACTICE,349,1764.29,0,0
01/12/2015,P84068,CHORLTON FAMILY PRACTICE,337,2065.38,0,0
01/01/2016,P84068,CHORLTON FAMILY PRACTICE,385,2556.65,0,0
01/02/2016,P84068,CHORLTON FAMILY PRACTICE,340,1936.01,0,0
01/03/2016,P84068,CHORLTON FAMILY PRACTICE,358,1771.14,0,0
01/04/2016,P84068,CHORLTON FAMILY PRACTICE,321,1721.89,0,0
01/05/2016,P84068,CHORLTON FAMILY PRACTICE,309,1925.42,0,0
01/06/2016,P84068,CHORLTON FAMILY PRACTICE,293,1531.01,0,0
01/07/2016,P84068,CHORLTON FAMILY PRACTICE,280,1428.12,0,0
01/08/2016,P84068,CHORLTON FAMILY PRACTICE,289,1394.07,0,0
01/09/2016,P84068,CHORLTON FAMILY PRACTICE,293,1493.25,0,0
01/10/2016,P84068,CHORLTON FAMILY PRACTICE,446,2071.78,0,0
01/11/2016,P84068,CHORLTON FAMILY PRACTICE,458,2286.74,0,0
01/12/2016,P84068,CHORLTON FAMILY PRACTICE,470,2050.79,0,0
01/01/2017,P84068,CHORLTON FAMILY PRACTICE,424,1995.48,0,0
01/02/2017,P84068,CHORLTON FAMILY PRACTICE,413,2281.37,0,0
01/03/2017,P84068,CHORLTON FAMILY PRACTICE,420,2361.66,0,0
01/04/2017,P84068,CHORLTON FAMILY PRACTICE,355,2204.67,0,0
01/05/2017,P84068,CHORLTON FAMILY PRACTICE,390,2368.13,0,0
01/06/2017,P84068,CHORLTON FAMILY PRACTICE,386,2075.41,0,0
01/07/2017,P84068,CHORLTON FAMILY PRACTICE,404,2252.1,0,0
01/08/2017,P84068,CHORLTON FAMILY PRACTICE,375,1996.95,0,0
01/09/2017,P84068,CHORLTON FAMILY PRACTICE,398,2258.3,0,0
01/10/2017,P84068,CHORLTON FAMILY PRACTICE,412,2112.85,0,0
01/11/2017,P84068,CHORLTON FAMILY PRACTICE,439,1868.05,0,0
01/12/2017,P84068,CHORLTON FAMILY PRACTICE,484,2694.24,0,0
01/01/2018,P84068,CHORLTON FAMILY PRACTICE,500,2052.38,0,0
01/02/2018,P84068,CHORLTON FAMILY PRACTICE,441,1717.63,0,0
01/03/2018,P84068,CHORLTON FAMILY PRACTICE,454,1927.14,0,0
01/04/2018,P84068,CHORLTON FAMILY PRACTICE,427,1916.54,0,0
01/05/2018,P84068,CHORLTON FAMILY PRACTICE,378,1736.28,0,0
01/06/2018,P84068,CHORLTON FAMILY PRACTICE,372,1925.75,0,0
01/07/2018,P84068,CHORLTON FAMILY PRACTICE,417,1790.3,0,0
01/08/2018,P84068,CHORLTON FAMILY PRACTICE,389,1894.24,0,0
01/09/2018,P84068,CHORLTON FAMILY PRACTICE,376,1915.85,0,0
01/10/2018,P84068,CHORLTON FAMILY PRACTICE,368,2077.25,0,0
01/11/2018,P84068,CHORLTON FAMILY PRACTICE,523,2667.5,0,0
01/12/2018,P84068,CHORLTON FAMILY PRACTICE,446,2146.94,0,0
01/01/2019,P84068,CHORLTON FAMILY PRACTICE,506,2059.43,0,0
01/02/2019,P84068,CHORLTON FAMILY PRACTICE,400,1971.18,0,0
01/03/2019,P84068,CHORLTON FAMILY PRACTICE,429,1845.01,0,0
01/04/2019,P84068,CHORLTON FAMILY PRACTICE,381,2024.54,0,0
01/05/2019,P84068,CHORLTON FAMILY PRACTICE,396,1675.67,0,0
01/06/2019,P84068,CHORLTON FAMILY PRACTICE,354,2129.7,0,0
01/07/2019,P84068,CHORLTON FAMILY PRACTICE,415,2118.51,0,0
01/08/2019,P84068,CHORLTON FAMILY PRACTICE,395,2306.79,0,0
01/09/2019,P84068,CHORLTON FAMILY PRACTICE,417,2607.29,0,0
01/10/2014,P84070,NEWTON HEATH MEDICAL CENTRE,285,1661.94,0,0
01/11/2014,P84070,NEWTON HEATH MEDICAL CENTRE,271,1120.27,0,0
01/12/2014,P84070,NEWTON HEATH MEDICAL CENTRE,359,1504.9,0,0
01/01/2015,P84070,NEWTON HEATH MEDICAL CENTRE,330,1463.48,0,0
01/02/2015,P84070,NEWTON HEATH MEDICAL CENTRE,286,1268.03,0,0
01/03/2015,P84070,NEWTON HEATH MEDICAL CENTRE,319,1419.22,0,0
01/04/2015,P84070,NEWTON HEATH MEDICAL CENTRE,243,1164.4,0,0
01/05/2015,P84070,NEWTON HEATH MEDICAL CENTRE,220,1046.69,0,0
01/06/2015,P84070,NEWTON HEATH MEDICAL CENTRE,243,1159.03,0,0
01/07/2015,P84070,NEWTON HEATH MEDICAL CENTRE,273,1388.75,0,0
01/08/2015,P84070,NEWTON HEATH MEDICAL CENTRE,202,1020.84,0,0
01/09/2015,P84070,NEWTON HEATH MEDICAL CENTRE,231,1003.94,0,0
01/10/2015,P84070,NEWTON HEATH MEDICAL CENTRE,280,1179.72,0,0
01/11/2015,P84070,NEWTON HEATH MEDICAL CENTRE,272,1111.76,0,0
01/12/2015,P84070,NEWTON HEATH MEDICAL CENTRE,350,1550.53,0,0
01/01/2016,P84070,NEWTON HEATH MEDICAL CENTRE,314,1258.02,0,0
01/02/2016,P84070,NEWTON HEATH MEDICAL CENTRE,306,959.86,0,0
01/03/2016,P84070,NEWTON HEATH MEDICAL CENTRE,299,1165.94,0,0
01/04/2016,P84070,NEWTON HEATH MEDICAL CENTRE,327,1316.26,0,0
01/05/2016,P84070,NEWTON HEATH MEDICAL CENTRE,287,970.86,0,0
01/06/2016,P84070,NEWTON HEATH MEDICAL CENTRE,268,855.15,0,0
01/07/2016,P84070,NEWTON HEATH MEDICAL CENTRE,229,716.87,0,0
01/08/2016,P84070,NEWTON HEATH MEDICAL CENTRE,244,1190.23,0,0
01/09/2016,P84070,NEWTON HEATH MEDICAL CENTRE,263,1361.8,0,0
01/10/2016,P84070,NEWTON HEATH MEDICAL CENTRE,311,1504.98,0,0
01/11/2016,P84070,NEWTON HEATH MEDICAL CENTRE,345,1297.91,0,0
01/12/2016,P84070,NEWTON HEATH MEDICAL CENTRE,326,1107.44,0,0
01/01/2017,P84070,NEWTON HEATH MEDICAL CENTRE,304,1261.83,0,0
01/02/2017,P84070,NEWTON HEATH MEDICAL CENTRE,262,971.27,0,0
01/03/2017,P84070,NEWTON HEATH MEDICAL CENTRE,261,1141.16,0,0
01/04/2017,P84070,NEWTON HEATH MEDICAL CENTRE,254,845.48,0,0
01/05/2017,P84070,NEWTON HEATH MEDICAL CENTRE,261,1179.16,0,0
01/06/2017,P84070,NEWTON HEATH MEDICAL CENTRE,222,938.2,0,0
01/07/2017,P84070,NEWTON HEATH MEDICAL CENTRE,282,1610.68,0,0
01/08/2017,P84070,NEWTON HEATH MEDICAL CENTRE,246,982.21,0,0
01/09/2017,P84070,NEWTON HEATH MEDICAL CENTRE,265,1217.2,0,0
01/10/2017,P84070,NEWTON HEATH MEDICAL CENTRE,288,1207.09,0,0
01/11/2017,P84070,NEWTON HEATH MEDICAL CENTRE,301,1489.67,0,0
01/12/2017,P84070,NEWTON HEATH MEDICAL CENTRE,293,1493.44,0,0
01/01/2018,P84070,NEWTON HEATH MEDICAL CENTRE,343,1944.7,0,0
01/02/2018,P84070,NEWTON HEATH MEDICAL CENTRE,324,1728.05,0,0
01/03/2018,P84070,NEWTON HEATH MEDICAL CENTRE,303,954.13,0,0
01/04/2018,P84070,NEWTON HEATH MEDICAL CENTRE,244,899.97,0,0
01/05/2018,P84070,NEWTON HEATH MEDICAL CENTRE,269,810.92,0,0
01/06/2018,P84070,NEWTON HEATH MEDICAL CENTRE,255,835.76,0,0
01/07/2018,P84070,NEWTON HEATH MEDICAL CENTRE,254,871.41,0,0
01/08/2018,P84070,NEWTON HEATH MEDICAL CENTRE,219,679.68,0,0
01/09/2018,P84070,NEWTON HEATH MEDICAL CENTRE,241,830.49,0,0
01/10/2018,P84070,NEWTON HEATH MEDICAL CENTRE,296,774.82,0,0
01/11/2018,P84070,NEWTON HEATH MEDICAL CENTRE,309,1149.68,0,0
01/12/2018,P84070,NEWTON HEATH MEDICAL CENTRE,281,1244.31,0,0
01/01/2019,P84070,NEWTON HEATH MEDICAL CENTRE,334,1091.82,0,0
01/02/2019,P84070,NEWTON HEATH MEDICAL CENTRE,302,992.23,0,0
01/03/2019,P84070,NEWTON HEATH MEDICAL CENTRE,283,916.37,0,0
01/04/2019,P84070,NEWTON HEATH MEDICAL CENTRE,275,1585.56,0,0
01/05/2019,P84070,NEWTON HEATH MEDICAL CENTRE,249,880.84,0,0
01/06/2019,P84070,NEWTON HEATH MEDICAL CENTRE,252,1058.87,0,0
01/07/2019,P84070,NEWTON HEATH MEDICAL CENTRE,259,1481.01,0,0
01/08/2019,P84070,NEWTON HEATH MEDICAL CENTRE,277,1447.64,0,0
01/09/2019,P84070,NEWTON HEATH MEDICAL CENTRE,243,989.79,0,0
01/10/2014,P84071,WILBRAHAM SURGERY,219,1293.95,0,0
01/11/2014,P84071,WILBRAHAM SURGERY,188,1208.37,0,0
01/12/2014,P84071,WILBRAHAM SURGERY,296,1594.48,0,0
01/01/2015,P84071,WILBRAHAM SURGERY,262,1607.26,0,0
01/02/2015,P84071,WILBRAHAM SURGERY,199,955.37,0,0
01/03/2015,P84071,WILBRAHAM SURGERY,250,1456.61,0,0
01/04/2015,P84071,WILBRAHAM SURGERY,181,1105.39,0,0
01/05/2015,P84071,WILBRAHAM SURGERY,184,1120.11,0,0
01/06/2015,P84071,WILBRAHAM SURGERY,185,1095.85,0,0
01/07/2015,P84071,WILBRAHAM SURGERY,162,905.45,0,0
01/08/2015,P84071,WILBRAHAM SURGERY,137,857.05,0,0
01/09/2015,P84071,WILBRAHAM SURGERY,167,881.44,0,0
01/10/2015,P84071,WILBRAHAM SURGERY,189,1013.68,0,0
01/11/2015,P84071,WILBRAHAM SURGERY,169,925.59,0,0
01/12/2015,P84071,WILBRAHAM SURGERY,209,1130.91,0,0
01/01/2016,P84071,WILBRAHAM SURGERY,197,713.73,0,0
01/02/2016,P84071,WILBRAHAM SURGERY,211,893.08,0,0
01/03/2016,P84071,WILBRAHAM SURGERY,241,985.75,0,0
01/04/2016,P84071,WILBRAHAM SURGERY,225,931.15,0,0
01/05/2016,P84071,WILBRAHAM SURGERY,196,995.01,0,0
01/06/2016,P84071,WILBRAHAM SURGERY,188,1278.92,0,0
01/07/2016,P84071,WILBRAHAM SURGERY,191,1172.71,0,0
01/08/2016,P84071,WILBRAHAM SURGERY,179,911.53,0,0
01/09/2016,P84071,WILBRAHAM SURGERY,199,818.98,0,0
01/10/2016,P84071,WILBRAHAM SURGERY,230,968.53,0,0
01/11/2016,P84071,WILBRAHAM SURGERY,247,1176.41,0,0
01/12/2016,P84071,WILBRAHAM SURGERY,266,1439.49,0,0
01/01/2017,P84071,WILBRAHAM SURGERY,242,1072.76,0,0
01/02/2017,P84071,WILBRAHAM SURGERY,214,977.91,0,0
01/03/2017,P84071,WILBRAHAM SURGERY,228,929.35,0,0
01/04/2017,P84071,WILBRAHAM SURGERY,186,895.62,0,0
01/05/2017,P84071,WILBRAHAM SURGERY,201,988.66,0,0
01/06/2017,P84071,WILBRAHAM SURGERY,213,1300.12,0,0
01/07/2017,P84071,WILBRAHAM SURGERY,229,1310.88,0,0
01/08/2017,P84071,WILBRAHAM SURGERY,236,903.59,0,0
01/09/2017,P84071,WILBRAHAM SURGERY,200,945.22,0,0
01/10/2017,P84071,WILBRAHAM SURGERY,226,739.45,0,0
01/11/2017,P84071,WILBRAHAM SURGERY,200,795.02,0,0
01/12/2017,P84071,WILBRAHAM SURGERY,246,781.22,0,0
01/01/2018,P84071,WILBRAHAM SURGERY,249,779.99,0,0
01/02/2018,P84071,WILBRAHAM SURGERY,221,1052.03,0,0
01/03/2018,P84071,WILBRAHAM SURGERY,194,563.88,0,0
01/04/2018,P84071,WILBRAHAM SURGERY,218,754.52,0,0
01/05/2018,P84071,WILBRAHAM SURGERY,210,728.44,0,0
01/06/2018,P84071,WILBRAHAM SURGERY,170,645.92,0,0
01/07/2018,P84071,WILBRAHAM SURGERY,192,805.75,0,0
01/08/2018,P84071,WILBRAHAM SURGERY,212,822.77,0,0
01/09/2018,P84071,WILBRAHAM SURGERY,206,842.19,0,0
01/10/2018,P84071,WILBRAHAM SURGERY,237,1094.31,0,0
01/11/2018,P84071,WILBRAHAM SURGERY,218,810.67,0,0
01/12/2018,P84071,WILBRAHAM SURGERY,227,766.94,0,0
01/01/2019,P84071,WILBRAHAM SURGERY,247,917.74,0,0
01/02/2019,P84071,WILBRAHAM SURGERY,188,718.73,0,0
01/03/2019,P84071,WILBRAHAM SURGERY,214,737.06,0,0
01/04/2019,P84071,WILBRAHAM SURGERY,169,577.16,0,0
01/05/2019,P84071,WILBRAHAM SURGERY,192,634.56,0,0
01/06/2019,P84071,WILBRAHAM SURGERY,175,656.68,0,0
01/07/2019,P84071,WILBRAHAM SURGERY,219,902.6,0,0
01/08/2019,P84071,WILBRAHAM SURGERY,193,787.83,0,0
01/09/2019,P84071,WILBRAHAM SURGERY,163,768.21,0,0
01/10/2014,P84072,THE ROBERT DARBISHIRE PRACTICE,610,3134.14,0,0
01/11/2014,P84072,THE ROBERT DARBISHIRE PRACTICE,559,2507.49,0,0
01/12/2014,P84072,THE ROBERT DARBISHIRE PRACTICE,635,2678.41,0,0
01/01/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,550,2723.59,0,0
01/02/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,539,2411.97,0,0
01/03/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,574,3069.36,0,0
01/04/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,488,2999.09,0,0
01/05/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,414,1980.88,0,0
01/06/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,484,2584.98,0,0
01/07/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,410,2224.45,0,0
01/08/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,382,2023.03,0,0
01/09/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,432,2136.54,0,0
01/10/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,559,2796.5,0,0
01/11/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,550,2542.19,0,0
01/12/2015,P84072,THE ROBERT DARBISHIRE PRACTICE,566,3568.48,0,0
01/01/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,532,2693.02,0,0
01/02/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,530,2372.77,0,0
01/03/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,583,2708.29,0,0
01/04/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,597,2887.84,0,0
01/05/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,530,2282.35,0,0
01/06/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,493,2613.67,0,0
01/07/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,472,2260.81,0,0
01/08/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,429,1424.74,0,0
01/09/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,577,2739.13,0,0
01/10/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,707,2776.83,0,0
01/11/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,760,3138.3,0,0
01/12/2016,P84072,THE ROBERT DARBISHIRE PRACTICE,784,3308.37,0,0
01/01/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,779,3113.38,0,0
01/02/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,550,2688.84,0,0
01/03/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,583,2429.53,0,0
01/04/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,472,3160.58,0,0
01/05/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,501,2277.04,0,0
01/06/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,520,2401.49,0,0
01/07/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,509,2386.58,0,0
01/08/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,526,2684.8,0,0
01/09/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,485,2433.61,0,0
01/10/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,549,2266.59,0,0
01/11/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,616,2791.63,0,0
01/12/2017,P84072,THE ROBERT DARBISHIRE PRACTICE,635,3290.33,0,0
01/01/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,684,2469.22,0,0
01/02/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,525,2303.79,0,0
01/03/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,519,2253.98,0,0
01/04/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,432,2442.96,0,0
01/05/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,444,2015.1,0,0
01/06/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,403,1634.34,0,0
01/07/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,447,2642.33,0,0
01/08/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,377,1599.48,0,0
01/09/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,397,2017.91,0,0
01/10/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,562,2403.74,0,0
01/11/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,532,1968.29,0,0
01/12/2018,P84072,THE ROBERT DARBISHIRE PRACTICE,545,1943.57,0,0
01/01/2019,P84072,THE ROBERT DARBISHIRE PRACTICE,631,2805.36,0,0
01/02/2019,P84072,THE ROBERT DARBISHIRE PRACTICE,539,2218.46,0,0
01/03/2019,P84072,THE ROBERT DARBISHIRE PRACTICE,505,1973.84,0,0
01/04/2019,P84072,THE ROBERT DARBISHIRE PRACTICE,477,2140.45,0,0
01/05/2019,P84072,THE ROBERT DARBISHIRE PRACTICE,477,1880.03,0,0
01/06/2019,P84072,THE ROBERT DARBISHIRE PRACTICE,419,2174.18,0,0
01/07/2019,P84072,THE ROBERT DARBISHIRE PRACTICE,466,2393.57,0,0
01/08/2019,P84072,THE ROBERT DARBISHIRE PRACTICE,337,2239.19,0,0
01/09/2019,P84072,THE ROBERT DARBISHIRE PRACTICE,445,2818.79,0,0
01/10/2014,P84074,WELLFIELD MEDICAL CENTRE,502,2476.23,0,0
01/11/2014,P84074,WELLFIELD MEDICAL CENTRE,385,2235.32,0,0
01/12/2014,P84074,WELLFIELD MEDICAL CENTRE,501,2399.67,0,0
01/01/2015,P84074,WELLFIELD MEDICAL CENTRE,483,2374.22,0,0
01/02/2015,P84074,WELLFIELD MEDICAL CENTRE,420,2206.12,0,0
01/03/2015,P84074,WELLFIELD MEDICAL CENTRE,494,2898.32,0,0
01/04/2015,P84074,WELLFIELD MEDICAL CENTRE,383,3493.72,0,0
01/05/2015,P84074,WELLFIELD MEDICAL CENTRE,367,2543.74,0,0
01/06/2015,P84074,WELLFIELD MEDICAL CENTRE,420,2437.91,0,0
01/07/2015,P84074,WELLFIELD MEDICAL CENTRE,361,2305.6,0,0
01/08/2015,P84074,WELLFIELD MEDICAL CENTRE,296,1810.63,0,0
01/09/2015,P84074,WELLFIELD MEDICAL CENTRE,335,2925.01,0,0
01/10/2015,P84074,WELLFIELD MEDICAL CENTRE,394,3264.72,0,0
01/11/2015,P84074,WELLFIELD MEDICAL CENTRE,471,3007.47,0,0
01/12/2015,P84074,WELLFIELD MEDICAL CENTRE,458,2400.5,0,0
01/01/2016,P84074,WELLFIELD MEDICAL CENTRE,457,2898.39,0,0
01/02/2016,P84074,WELLFIELD MEDICAL CENTRE,408,4294.73,0,0
01/03/2016,P84074,WELLFIELD MEDICAL CENTRE,496,3365.02,0,0
01/04/2016,P84074,WELLFIELD MEDICAL CENTRE,493,2227.64,0,0
01/05/2016,P84074,WELLFIELD MEDICAL CENTRE,393,2265.32,0,0
01/06/2016,P84074,WELLFIELD MEDICAL CENTRE,406,2958.11,0,0
01/07/2016,P84074,WELLFIELD MEDICAL CENTRE,349,1932.09,0,0
01/08/2016,P84074,WELLFIELD MEDICAL CENTRE,330,2107.01,0,0
01/09/2016,P84074,WELLFIELD MEDICAL CENTRE,414,2697.66,0,0
01/10/2016,P84074,WELLFIELD MEDICAL CENTRE,407,2444.65,0,0
01/11/2016,P84074,WELLFIELD MEDICAL CENTRE,485,2641.64,0,0
01/12/2016,P84074,WELLFIELD MEDICAL CENTRE,508,2361.65,0,0
01/01/2017,P84074,WELLFIELD MEDICAL CENTRE,526,2558.32,0,0
01/02/2017,P84074,WELLFIELD MEDICAL CENTRE,459,2506.28,0,0
01/03/2017,P84074,WELLFIELD MEDICAL CENTRE,493,2596.59,0,0
01/04/2017,P84074,WELLFIELD MEDICAL CENTRE,338,2087.34,0,0
01/05/2017,P84074,WELLFIELD MEDICAL CENTRE,426,2361.23,0,0
01/06/2017,P84074,WELLFIELD MEDICAL CENTRE,347,1947.16,0,0
01/07/2017,P84074,WELLFIELD MEDICAL CENTRE,352,1971.71,0,0
01/08/2017,P84074,WELLFIELD MEDICAL CENTRE,272,1266.81,0,0
01/09/2017,P84074,WELLFIELD MEDICAL CENTRE,346,2710.66,0,0
01/10/2017,P84074,WELLFIELD MEDICAL CENTRE,521,2720.83,0,0
01/11/2017,P84074,WELLFIELD MEDICAL CENTRE,519,2580.75,0,0
01/12/2017,P84074,WELLFIELD MEDICAL CENTRE,467,3895.55,0,0
01/01/2018,P84074,WELLFIELD MEDICAL CENTRE,526,2882.54,0,0
01/02/2018,P84074,WELLFIELD MEDICAL CENTRE,487,3177.04,0,0
01/03/2018,P84074,WELLFIELD MEDICAL CENTRE,451,3063.12,0,0
01/04/2018,P84074,WELLFIELD MEDICAL CENTRE,397,4709.17,0,0
01/05/2018,P84074,WELLFIELD MEDICAL CENTRE,384,2738.56,0,0
01/06/2018,P84074,WELLFIELD MEDICAL CENTRE,338,2714.21,0,0
01/07/2018,P84074,WELLFIELD MEDICAL CENTRE,331,3183.71,0,0
01/08/2018,P84074,WELLFIELD MEDICAL CENTRE,309,3859.39,0,0
01/09/2018,P84074,WELLFIELD MEDICAL CENTRE,387,1878.48,0,0
01/10/2018,P84074,WELLFIELD MEDICAL CENTRE,442,2439.25,0,0
01/11/2018,P84074,WELLFIELD MEDICAL CENTRE,432,2601.21,0,0
01/12/2018,P84074,WELLFIELD MEDICAL CENTRE,377,1848,0,0
01/01/2019,P84074,WELLFIELD MEDICAL CENTRE,430,1825.21,0,0
01/02/2019,P84074,WELLFIELD MEDICAL CENTRE,421,3518.42,0,0
01/03/2019,P84074,WELLFIELD MEDICAL CENTRE,367,3747.19,0,0
01/04/2019,P84074,WELLFIELD MEDICAL CENTRE,341,2079.78,0,0
01/05/2019,P84074,WELLFIELD MEDICAL CENTRE,317,2393.24,0,0
01/06/2019,P84074,WELLFIELD MEDICAL CENTRE,427,8280.74,0,0
01/07/2019,P84074,WELLFIELD MEDICAL CENTRE,444,3103.35,0,0
01/08/2019,P84074,WELLFIELD MEDICAL CENTRE,448,4361.1,0,0
01/09/2019,P84074,WELLFIELD MEDICAL CENTRE,439,3987.97,0,0
01/10/2014,P84605,FERNCLOUGH SURGERY,33,94.7,0,0
01/11/2014,P84605,FERNCLOUGH SURGERY,32,153.12,0,0
01/12/2014,P84605,FERNCLOUGH SURGERY,12,27.26,0,0
01/01/2015,P84605,FERNCLOUGH SURGERY,10,31.6,0,0
01/02/2015,P84605,FERNCLOUGH SURGERY,1,1.53,0,0
01/03/2015,P84605,FERNCLOUGH SURGERY,3,17.55,0,0
01/04/2015,P84605,FERNCLOUGH SURGERY,18,80.66,0,0
01/05/2015,P84605,FERNCLOUGH SURGERY,48,154.5,0,0
01/06/2015,P84605,FERNCLOUGH SURGERY,56,358.47,0,0
01/07/2015,P84605,FERNCLOUGH SURGERY,63,227.8,0,0
01/08/2015,P84605,FERNCLOUGH SURGERY,54,196.71,0,0
01/09/2015,P84605,FERNCLOUGH SURGERY,79,321.6,0,0
01/10/2015,P84605,FERNCLOUGH SURGERY,100,382.62,0,0
01/11/2015,P84605,FERNCLOUGH SURGERY,93,412.43,0,0
01/12/2015,P84605,FERNCLOUGH SURGERY,83,266.86,0,0
01/01/2016,P84605,FERNCLOUGH SURGERY,77,199.86,0,0
01/02/2016,P84605,FERNCLOUGH SURGERY,81,257.19,0,0
01/03/2016,P84605,FERNCLOUGH SURGERY,79,272.42,0,0
01/04/2016,P84605,FERNCLOUGH SURGERY,68,167.12,0,0
01/05/2016,P84605,FERNCLOUGH SURGERY,63,460.76,0,0
01/06/2016,P84605,FERNCLOUGH SURGERY,77,190.16,0,0
01/07/2016,P84605,FERNCLOUGH SURGERY,67,185.54,0,0
01/08/2016,P84605,FERNCLOUGH SURGERY,70,240.2,0,0
01/09/2016,P84605,FERNCLOUGH SURGERY,74,354.34,0,0
01/10/2016,P84605,FERNCLOUGH SURGERY,89,390.41,0,0
01/11/2016,P84605,FERNCLOUGH SURGERY,80,409.23,0,0
01/12/2016,P84605,FERNCLOUGH SURGERY,95,428.84,0,0
01/01/2017,P84605,FERNCLOUGH SURGERY,109,545.79,0,0
01/02/2017,P84605,FERNCLOUGH SURGERY,84,420.1,0,0
01/03/2017,P84605,FERNCLOUGH SURGERY,112,452.93,0,0
01/04/2017,P84605,FERNCLOUGH SURGERY,72,339.25,0,0
01/05/2017,P84605,FERNCLOUGH SURGERY,71,385.1,0,0
01/06/2017,P84605,FERNCLOUGH SURGERY,76,337.94,0,0
01/07/2017,P84605,FERNCLOUGH SURGERY,67,331.39,0,0
01/08/2017,P84605,FERNCLOUGH SURGERY,62,361.72,0,0
01/09/2017,P84605,FERNCLOUGH SURGERY,73,450.97,0,0
