measure,org_type,org_id,org_name,date,numerator,denominator,calc_value,percentile
ktt9_antibiotics,practice,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,2017-05-01,540.0,5529.86710951279,0.0976515329041201,86.7957509748555
ktt9_antibiotics,practice,P84047,DROYLSDEN RD FAMILY PRACTICE,2017-05-01,202.0,2545.40965522897,0.0793585423804129,55.9499798305768
ktt9_antibiotics,practice,P84048,TREGENNA GROUP PRACTICE,2017-05-01,369.0,3565.50123629047,0.10349176049758,91.7170902245529
ktt9_antibiotics,practice,P84049,THE AVENUE MEDICAL CENTRE,2017-05-01,888.0,5778.92065469987,0.153661912502261,99.1394379454081
ktt9_antibiotics,practice,P84050,MOUNT ROAD SURGERY,2017-05-01,268.0,4079.03818390021,0.0657017629934882,27.390076643808
ktt9_antibiotics,practice,P84051,EASTLANDS MEDICAL CENTRE,2017-05-01,248.0,2882.76945926467,0.0860283846850726,70.1089148850343
ktt9_antibiotics,practice,P84052,WEST GORTON MEDICAL PRACTICE,2017-05-01,366.0,3523.51506823363,0.103873544716663,91.9725695845099
ktt9_antibiotics,practice,P84053,ASHCROFT SURGERY,2017-05-01,260.0,4065.22315645704,0.063957128549518,24.7546053516203
ktt9_antibiotics,practice,P84054,WHITLEY ROAD MEDICAL CENTRE,2017-05-01,362.0,3544.56236544764,0.102128263711417,90.843081887858
ktt9_antibiotics,practice,P84055,MERSEYBANK SURGERY,2017-05-01,154.0,1375.94959434453,0.111922704605587,95.5089417775985
ktt9_antibiotics,practice,P84056,PRINCESS ROAD SURGERY,2017-05-01,195.0,2496.40699628594,0.078112263060516,53.1665994352562
ktt9_antibiotics,practice,P84059,LIME SQUARE MEDICAL CENTRE,2017-05-01,301.0,3320.07810210946,0.0906605178380458,77.8674196584644
ktt9_antibiotics,practice,P84061,BROOKLANDS MEDICAL PRACTICE,2017-05-01,282.0,3282.3746806692,0.0859134094778316,69.8265429608713
ktt9_antibiotics,practice,P84062,BROOKDALE SURGERY,2017-05-01,146.0,1332.69859320336,0.109552152860809,94.7828425440366
ktt9_antibiotics,practice,P84064,NEW ISLINGTON MEDICAL CENTRE,2017-05-01,177.0,2453.13084759897,0.0721526942491635,39.8816727174936
ktt9_antibiotics,practice,P84065,THE SINGH MEDICAL PRACTICE,2017-05-01,180.0,2038.70304197973,0.0882914266048316,74.0890143875218
ktt9_antibiotics,practice,P84066,DAVID MEDICAL CENTRE,2017-05-01,212.0,2279.84303566126,0.0929888578660462,81.336560441038
ktt9_antibiotics,practice,P84067,HAZELDENE MEDICAL CENTRE,2017-05-01,327.0,3893.27727945323,0.0839909352785487,65.7254269194568
ktt9_antibiotics,practice,P84068,CHORLTON FAMILY PRACTICE,2017-05-01,390.0,7742.32822118939,0.0503724446778991,9.35861234368697
ktt9_antibiotics,practice,P84070,NEWTON HEATH MEDICAL CENTRE,2017-05-01,261.0,3477.91117161222,0.0750450448908419,46.1341938953879
ktt9_antibiotics,practice,P84071,WILBRAHAM SURGERY,2017-05-01,201.0,2343.88285743491,0.0857551388980121,69.5710636009144
ktt9_antibiotics,practice,P84072,THE ROBERT DARBISHIRE PRACTICE,2017-05-01,501.0,10216.2220523358,0.0490396545252708,8.37703375016808
ktt9_antibiotics,practice,P84074,WELLFIELD MEDICAL CENTRE,2017-05-01,426.0,4976.37408831476,0.0856044968565184,69.1811214199274
ktt9_antibiotics,practice,P84605,FERNCLOUGH SURGERY,2017-05-01,71.0,1024.00184676217,0.0693358124543404,34.5569450047062
ktt9_antibiotics,practice,P84611,"DR CHIU, KOH AND GAN",2017-05-01,206.0,3008.28219325479,0.0684776183769913,32.8223746134194
ktt9_antibiotics,practice,P84616,MANCHESTER MEDICAL,2017-05-01,237.0,3524.92311554075,0.0672355090399305,30.3213661422617
ktt9_antibiotics,practice,P84623,ALEESHAN MEDICAL CENTRE,2017-05-01,36.0,540.846053166106,0.0665623790527017,29.0170767782708
ktt9_antibiotics,practice,P84626,WILMSLOW ROAD SURGERY,2017-05-01,208.0,2346.99664094916,0.0886239018714069,74.6806508000538
ktt9_antibiotics,practice,P84630,THE ARCH MEDICAL PRACTICE,2017-05-01,266.0,8075.77506487259,0.0329380149723371,2.7295952669087
ktt9_antibiotics,practice,P84631,ARTANE MEDICAL CENTRE,2017-05-01,106.0,1375.76962516677,0.077047783335928,50.7597149388194
ktt9_antibiotics,practice,P84635,THE WHITSWOOD PRACTICE,2017-05-01,130.0,1903.76521974763,0.0682857311665947,32.3517547398144
ktt9_antibiotics,practice,P84637,DR KHAN'S PRACTICE,2017-05-01,149.0,1445.13930322787,0.103104247228757,91.4750571466989
ktt9_antibiotics,practice,P84639,FALLOWFIELD MEDICAL CENTRE,2017-05-01,49.0,949.437965294044,0.0516094803359001,10.3401909372059
ktt9_antibiotics,practice,P84640,QUEENS MEDICAL CENTRE,2017-05-01,126.0,1368.50738054076,0.0920711146988564,79.8709156918112
ktt9_antibiotics,practice,P84644,PARKSIDE SURGERY,2017-05-01,206.0,2136.96106596441,0.0963985742562103,85.4511227645556
ktt9_antibiotics,practice,P84645,PARK VIEW MEDICAL CENTRE,2017-05-01,322.0,3219.53389339537,0.100014477456056,89.0681726502622
ktt9_antibiotics,practice,P84650,THE ALEXANDRA PRACTICE,2017-05-01,172.0,2975.13647870513,0.0578124738919069,15.9472905741562
ktt9_antibiotics,practice,P84651,NORTHERN MOOR MEDICAL PRACTICE,2017-05-01,187.0,1882.5413410101,0.099333807936278,88.4765362377303
ktt9_antibiotics,practice,P84652,CORKLAND ROAD MEDICAL PRACTICE,2017-05-01,263.0,3859.69936427114,0.0681400221049767,32.0559365335485
ktt9_antibiotics,practice,P84663,THE NEVILLE FAMILY CENTRE,2017-05-01,215.0,2027.5074784194,0.10604153241773,93.0482721527498
ktt9_antibiotics,practice,P84665,AL-SHIFA MEDICAL CENTRE,2017-05-01,73.0,1400.30215191072,0.0521316059540372,10.7032405539868
ktt9_antibiotics,practice,P84669,CORNBROOK MEDICAL PRACTICE,2017-05-01,296.0,5431.49212555471,0.0544969951456516,12.6395051768186
ktt9_antibiotics,practice,P84672,WOODLANDS MEDICAL PRACTICE,2017-05-01,144.0,1762.26658921389,0.0817129490403806,61.1536910044373
ktt9_antibiotics,practice,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,2017-05-01,365.0,4839.56618205486,0.0754199831698597,46.9678633857738
ktt9_antibiotics,practice,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,2017-05-01,574.0,7116.29992656879,0.0806598943162814,58.7871453543095
ktt9_antibiotics,practice,P84679,WILLOWBANK SURGERY,2017-05-01,59.0,903.294006924136,0.0653164966752128,26.7715476670701
ktt9_antibiotics,practice,P84682,BURNAGE HEALTHCARE PRACTICE,2017-05-01,114.0,1210.72894043223,0.0941581523270615,82.8290977544709
ktt9_antibiotics,practice,P84683,THE DOC'S SURGERY,2017-05-01,142.0,3209.02751252611,0.0442501659601601,5.94325668952535
ktt9_antibiotics,practice,P84684,JOLLY MEDICAL CENTRE,2017-05-01,126.0,1643.75907468109,0.0766535692126571,49.9125991663305
ktt9_antibiotics,practice,P84689,LONGSIGHT MEDICAL PRACTICE,2017-05-01,188.0,2232.65588848768,0.0842046465688647,66.3439558961947
ktt9_antibiotics,practice,P84690,DAM HEAD MEDICAL CENTRE,2017-05-01,183.0,1427.54800156576,0.128191836491159,98.1578593518892
ktt9_antibiotics,practice,Y01695,MP VICTORIA MILL,2017-05-01,125.0,1207.03822163443,0.103559272407082,91.7574290708619
ktt9_antibiotics,practice,Y02325,CHARLESTOWN MD,2017-05-01,167.0,1925.78550294636,0.0867178612283132,71.6955761731881
ktt9_antibiotics,practice,Y02520,SIMPSON MEDICAL PRACTICE,2017-05-01,151.0,2982.59409512009,0.0506270699881877,9.49307516471696
ktt9_antibiotics,practice,Y02849,CITY HEALTH CENTRE,2017-05-01,938.0,4773.49478012607,0.196501733678491,99.3949173053651
ktt9_antibiotics,practice,Y02890,HAWTHORN MC,2017-05-01,521.0,2429.34097079646,0.214461455293034,99.4487024337771
ktt9_antibiotics,practice,Y02960,NEW BANK HEALTH,2017-05-01,216.0,2657.01079167363,0.0812943630778194,60.2258975393304
ktt9_antibiotics,practice,P84057,KAYA PRACTICE,2017-05-01,0.0,0.0,,
ktt9_antibiotics,practice,P84063,DR CHEN & DAVIS,2017-05-01,0.0,0.0,,
ktt9_antibiotics,practice,P84627,DR TIWARI'S PRACTICE,2017-05-01,0.0,0.0,,
ktt9_antibiotics,practice,P84659,DR HUSSAIN'S PRACTICE,2017-05-01,0.0,0.0,,
ktt9_antibiotics,practice,P84676,OSWALD ROAD MEDICAL PRACTICE,2017-05-01,0.0,0.0,,
ktt9_antibiotics,practice,P84677,DIDSBURY MEDICAL CENTRE- DR ASHWORTH,2017-05-01,0.0,0.0,,
ktt9_antibiotics,practice,Y01695,MP VICTORIA MILL,2017-06-01,122.0,1200.51933124596,0.10162268680287,92.9545147793225
ktt9_antibiotics,practice,P84616,MANCHESTER MEDICAL,2017-06-01,214.0,3529.52064683185,0.0606314628566033,23.5389391280875
ktt9_antibiotics,practice,P84028,GORTON MEDICAL CENTRE,2017-06-01,521.0,4549.8142306588,0.114510169775561,97.5165339452018
ktt9_antibiotics,practice,P84052,WEST GORTON MEDICAL PRACTICE,2017-06-01,300.0,3521.8055039271,0.0851835797477957,74.2475367795924
ktt9_antibiotics,practice,P84644,PARKSIDE SURGERY,2017-06-01,182.0,2119.46382516109,0.0858707744097342,75.556755297611
ktt9_antibiotics,practice,P84062,BROOKDALE SURGERY,2017-06-01,149.0,1327.44657085118,0.11224557226771,96.9766500202456
ktt9_antibiotics,practice,P84669,CORNBROOK MEDICAL PRACTICE,2017-06-01,290.0,5441.00197422991,0.0532990065751713,14.1584559319746
ktt9_antibiotics,practice,P84637,DR KHAN'S PRACTICE,2017-06-01,133.0,1437.842554644,0.0924996965560879,85.5176137130517
ktt9_antibiotics,practice,P84054,WHITLEY ROAD MEDICAL CENTRE,2017-06-01,375.0,3546.91638443509,0.10572563865492,95.0600620866514
ktt9_antibiotics,practice,P84049,THE AVENUE MEDICAL CENTRE,2017-06-01,819.0,5766.47395768928,0.142027867637884,99.0821973275746
ktt9_antibiotics,practice,P84611,"DR CHIU, KOH AND GAN",2017-06-01,210.0,3026.47353900475,0.0693876874499481,40.2753408017276
ktt9_antibiotics,practice,P84679,WILLOWBANK SURGERY,2017-06-01,66.0,904.017195090016,0.0730074608740469,48.6570387366716
ktt9_antibiotics,practice,P84061,BROOKLANDS MEDICAL PRACTICE,2017-06-01,271.0,3299.26292259124,0.0821395585493855,68.578755567553
ktt9_antibiotics,practice,P84071,WILBRAHAM SURGERY,2017-06-01,213.0,2350.02442074141,0.0906373559866244,83.3985693075989
ktt9_antibiotics,practice,P84030,NEW COLLEGIATE MEDICAL CENTRE,2017-06-01,492.0,6989.40329617767,0.0703922751558867,42.7048184640302
ktt9_antibiotics,practice,P84017,LADYBARN GROUP PRACTICE,2017-06-01,329.0,5581.71712368518,0.0589424352237303,20.947496288298
ktt9_antibiotics,practice,P84068,CHORLTON FAMILY PRACTICE,2017-06-01,386.0,7774.06571389402,0.0496522687363101,10.4872452422729
ktt9_antibiotics,practice,Y02849,CITY HEALTH CENTRE,2017-06-01,965.0,4801.30469960954,0.200987035894322,99.4061276825482
ktt9_antibiotics,practice,P84037,DR CUNNINGHAM & PARTNERS,2017-06-01,261.0,3252.58866529821,0.0802437771442184,64.7320826022405
ktt9_antibiotics,practice,P84650,THE ALEXANDRA PRACTICE,2017-06-01,176.0,2975.70116213274,0.0591457241203138,21.3794034282629
ktt9_antibiotics,practice,P84051,EASTLANDS MEDICAL CENTRE,2017-06-01,251.0,2879.60333928341,0.0871647829323818,77.7432851936833
ktt9_antibiotics,practice,P84023,SURREY LODGE PRACTICE,2017-06-01,179.0,4181.63009925482,0.0428062730923757,6.27615062761506
ktt9_antibiotics,practice,P84014,RK MEDICAL PRACTICE,2017-06-01,299.0,2509.66294384948,0.119139504662477,98.0159265757862
ktt9_antibiotics,practice,P84045,THE PARK MEDICAL CENTRE,2017-06-01,266.0,2776.57383680866,0.0958015221758825,88.824402753408
ktt9_antibiotics,practice,P84626,WILMSLOW ROAD SURGERY,2017-06-01,209.0,2356.82684626475,0.0886785553767924,80.5776757997031
ktt9_antibiotics,practice,P84640,QUEENS MEDICAL CENTRE,2017-06-01,108.0,1365.83088355278,0.0790727470732481,62.2621136455662
ktt9_antibiotics,practice,P84066,DAVID MEDICAL CENTRE,2017-06-01,209.0,2288.19619440833,0.0913383216486131,84.2758806856526
ktt9_antibiotics,practice,P84027,WEST POINT MEDICAL CENTRE,2017-06-01,231.0,3745.92961113719,0.0616669355754052,25.2260763935754
ktt9_antibiotics,practice,P84009,AILSA CRAIG MEDICAL CENTRE,2017-06-01,288.0,5052.21344328334,0.05700471748336,18.3425563503847
ktt9_antibiotics,practice,P84024,BOWLAND MEDICAL PRACTICE,2017-06-01,582.0,4170.84094613064,0.139540204845244,99.0417060332029
ktt9_antibiotics,practice,Y02960,NEW BANK HEALTH,2017-06-01,194.0,2647.25788220899,0.0732833779828498,49.2644081522473
ktt9_antibiotics,practice,P84070,NEWTON HEATH MEDICAL CENTRE,2017-06-01,222.0,3477.99050354731,0.0638299615175991,28.8028073964098
ktt9_antibiotics,practice,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,2017-06-01,592.0,7115.56638549016,0.0831978746213636,70.5898231880146
ktt9_antibiotics,practice,P84034,BARLOW MEDICAL CENTRE,2017-06-01,374.0,7596.44391210814,0.0492335630101702,10.1093264948036
ktt9_antibiotics,practice,P84663,THE NEVILLE FAMILY CENTRE,2017-06-01,185.0,2033.92343815513,0.0909572093666437,83.8844648400594
ktt9_antibiotics,practice,P84605,FERNCLOUGH SURGERY,2017-06-01,76.0,1016.39453346189,0.0747741132974617,52.5307058982319
ktt9_antibiotics,practice,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,2017-06-01,543.0,5546.66071782877,0.0978967396103066,90.6195168038872
ktt9_antibiotics,practice,P84019,VALENTINE MEDICAL CENTRE,2017-06-01,603.0,5826.53089240006,0.10349211411314,94.0882710217303
ktt9_antibiotics,practice,P84690,DAM HEAD MEDICAL CENTRE,2017-06-01,175.0,1431.40673397014,0.122257354144633,98.2588743420165
ktt9_antibiotics,practice,P84041,CORNERSTONE FAMILY PRACTICE,2017-06-01,349.0,3614.7473048785,0.0965489342862185,89.4452692671076
ktt9_antibiotics,practice,P84676,OSWALD ROAD MEDICAL PRACTICE,2017-06-01,0.0,0.0,,
ktt9_antibiotics,practice,P84627,DR TIWARI'S PRACTICE,2017-06-01,0.0,0.0,,
ktt9_antibiotics,practice,P84059,LIME SQUARE MEDICAL CENTRE,2017-06-01,315.0,3314.22148475501,0.0950449453812786,88.2305304359563
ktt9_antibiotics,practice,P84048,TREGENNA GROUP PRACTICE,2017-06-01,389.0,3573.50219002734,0.108856796306322,96.0723444459441
ktt9_antibiotics,practice,P84042,FLORENCE HOUSE MEDICAL PRACTICE,2017-06-01,321.0,4715.64245615266,0.0680713185922696,37.3734647050884
ktt9_antibiotics,practice,P84005,THE VALLANCE CENTRE,2017-06-01,107.0,3626.63634028997,0.0295039231839399,2.24051828856796
ktt9_antibiotics,practice,P84053,ASHCROFT SURGERY,2017-06-01,268.0,4071.89226668808,0.0658170654937246,33.094884599811
ktt9_antibiotics,practice,P84630,THE ARCH MEDICAL PRACTICE,2017-06-01,263.0,8067.66319049366,0.0325992786002643,2.793899311648
ktt9_antibiotics,practice,P84639,FALLOWFIELD MEDICAL CENTRE,2017-06-01,95.0,944.434951121008,0.1005892463925,92.3066540693751
ktt9_antibiotics,practice,P84022,KINGSWAY MEDICAL PRACTICE,2017-06-01,261.0,3435.76455336564,0.075965624519971,55.3650965042516
ktt9_antibiotics,practice,P84033,BEACON MEDICAL CENTRE,2017-06-01,286.0,2128.71088886282,0.13435361349271,98.7987582669726
ktt9_antibiotics,practice,P84040,CONRAN MEDICAL CENTRE,2017-06-01,335.0,3253.82525739471,0.10295574393206,93.7238493723849
ktt9_antibiotics,practice,P84018,MAULDETH MEDICAL CENTRE,2017-06-01,168.0,3052.58914110007,0.0550352478615768,15.8455931974625
ktt9_antibiotics,practice,P84689,LONGSIGHT MEDICAL PRACTICE,2017-06-01,160.0,2232.29569126378,0.0716750924289151,45.7281684437846
ktt9_antibiotics,practice,P84684,JOLLY MEDICAL CENTRE,2017-06-01,109.0,1654.0252986881,0.065899838464656,33.2298555810501
ktt9_antibiotics,practice,P84665,AL-SHIFA MEDICAL CENTRE,2017-06-01,65.0,1396.78991775723,0.0465352728951307,8.16574436496153
ktt9_antibiotics,practice,P84012,NORTHENDEN GROUP PRACTICE,2017-06-01,486.0,5928.06763245882,0.0819828703267373,68.2683223107032
ktt9_antibiotics,practice,P84652,CORKLAND ROAD MEDICAL PRACTICE,2017-06-01,250.0,3854.90004685947,0.0648525245690018,31.0298285868538
ktt9_antibiotics,practice,P84067,HAZELDENE MEDICAL CENTRE,2017-06-01,353.0,3908.76314238935,0.0903098978221069,82.9126737751383
ktt9_antibiotics,practice,P84645,PARK VIEW MEDICAL CENTRE,2017-06-01,265.0,3245.19768276069,0.0816591240058338,67.7149412876232
ktt9_antibiotics,practice,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,2017-06-01,390.0,4841.42416061114,0.0805548093003217,65.3529491159401
ktt9_antibiotics,practice,P84677,DIDSBURY MEDICAL CENTRE- DR ASHWORTH,2017-06-01,0.0,0.0,,
ktt9_antibiotics,practice,P84050,MOUNT ROAD SURGERY,2017-06-01,215.0,4081.28221278187,0.0526795229515511,13.4970981239034
ktt9_antibiotics,practice,P84029,BENCHILL MEDICAL PRACTICE,2017-06-01,692.0,5072.65989549474,0.136417582541774,98.8932379538399
ktt9_antibiotics,practice,P84056,PRINCESS ROAD SURGERY,2017-06-01,186.0,2503.60858719092,0.0742927632344856,51.5454177351869
ktt9_antibiotics,practice,P84032,DRS HANIF & BANNURU,2017-06-01,265.0,3422.31801929715,0.0774328973829333,58.7258739371035
ktt9_antibiotics,practice,P84043,CORNISHWAY GROUP PRACTICE,2017-06-01,384.0,4676.40187452012,0.0821144140952182,68.5382642731813
ktt9_antibiotics,practice,P84021,THE MAPLES MEDICAL CENTRE,2017-06-01,480.0,4491.47573295989,0.106869106845575,95.5459576191119
ktt9_antibiotics,practice,P84055,MERSEYBANK SURGERY,2017-06-01,159.0,1381.55317985562,0.11508786076307,97.5705223376974
ktt9_antibiotics,practice,P84047,DROYLSDEN RD FAMILY PRACTICE,2017-06-01,100.0,2535.11733016449,0.0394459060376158,4.98042920772034
ktt9_antibiotics,practice,P84635,THE WHITSWOOD PRACTICE,2017-06-01,127.0,1936.53932462524,0.0655809042372931,32.5550006748549
ktt9_antibiotics,practice,Y02520,SIMPSON MEDICAL PRACTICE,2017-06-01,160.0,2972.45304245915,0.0538275954958837,14.5903630719395
ktt9_antibiotics,practice,P84672,WOODLANDS MEDICAL PRACTICE,2017-06-01,136.0,1761.2118951256,0.0772195556800399,58.1185045215279
ktt9_antibiotics,practice,P84065,THE SINGH MEDICAL PRACTICE,2017-06-01,167.0,2027.23389903043,0.082378259400591,69.1456336887569
ktt9_antibiotics,practice,P84631,ARTANE MEDICAL CENTRE,2017-06-01,66.0,1383.43409640505,0.0477073683318242,8.89458766365231
ktt9_antibiotics,practice,P84063,DR CHEN & DAVIS,2017-06-01,0.0,0.0,,
ktt9_antibiotics,practice,P84038,ASHVILLE SURGERY,2017-06-01,321.0,4748.2885518891,0.0676033051681938,36.5771359157781
ktt9_antibiotics,practice,P84026,DICKENSON ROAD MEDICAL CENTRE,2017-06-01,164.0,3299.04488108791,0.0497113576538912,10.5412336347685
ktt9_antibiotics,practice,P84064,NEW ISLINGTON MEDICAL CENTRE,2017-06-01,145.0,2488.73371359441,0.0582625610799399,19.8542313402618
ktt9_antibiotics,practice,P84004,FIVE OAKS FAMILIY PRACTICE,2017-06-01,530.0,4687.41685564025,0.113068672218103,97.2195977864759
ktt9_antibiotics,practice,P84016,LEVENSHULME MEDICAL PRACTICE,2017-06-01,313.0,3955.18933137258,0.0791365403211631,62.4375759211769
ktt9_antibiotics,practice,P84074,WELLFIELD MEDICAL CENTRE,2017-06-01,347.0,4993.95350188631,0.0694840270076467,40.4373059792145
ktt9_antibiotics,practice,P84623,ALEESHAN MEDICAL CENTRE,2017-06-01,52.0,542.99912826209,0.0957644263010696,88.7839114590363
ktt9_antibiotics,practice,P84651,NORTHERN MOOR MEDICAL PRACTICE,2017-06-01,182.0,1910.46918414097,0.0952645567438635,88.3789985153192
ktt9_antibiotics,practice,P84035,BODEY MEDICAL CENTRE,2017-06-01,570.0,8586.82081394151,0.0663807959139606,34.0396814684843
ktt9_antibiotics,practice,P84039,THE RANGE MEDICAL CENTRE,2017-06-01,212.0,4013.68252074227,0.0528193246238105,13.7400458901336
ktt9_antibiotics,practice,P84057,KAYA PRACTICE,2017-06-01,0.0,0.0,,
ktt9_antibiotics,practice,Y02325,CHARLESTOWN MD,2017-06-01,159.0,1933.6520178963,0.0822278251352498,68.8352004319071
ktt9_antibiotics,practice,P84025,ST GEORGE'S MEDICAL CENTRE,2017-06-01,499.0,3752.65675340747,0.132972459990352,98.7852611688487
ktt9_antibiotics,practice,P84682,BURNAGE HEALTHCARE PRACTICE,2017-06-01,111.0,1210.31557045224,0.0917116186140815,84.6133081387502
ktt9_antibiotics,practice,P84010,THE BORCHARDT MEDICAL CENTRE,2017-06-01,377.0,5252.30642677296,0.0717779903469247,46.0251046025105
ktt9_antibiotics,practice,P84020,PEEL HALL MEDICAL CENTRE,2017-06-01,447.0,4644.76279725188,0.0962374225578262,89.2158185990012
ktt9_antibiotics,practice,P84072,THE ROBERT DARBISHIRE PRACTICE,2017-06-01,520.0,10209.4257744764,0.0509333248986446,11.9044405452828
ktt9_antibiotics,practice,Y02890,HAWTHORN MC,2017-06-01,557.0,2431.51748189593,0.229075054630366,99.5410986637873
ktt9_antibiotics,practice,P84683,THE DOC'S SURGERY,2017-06-01,156.0,3218.62919809781,0.0484678384488015,9.38048319611284
ktt9_antibiotics,practice,P84659,DR HUSSAIN'S PRACTICE,2017-06-01,0.0,0.0,,
ktt9_antibiotics,practice,P84052,WEST GORTON MEDICAL PRACTICE,2017-07-01,315.0,3527.14624074481,0.0893073262347873,83.1573246682914
ktt9_antibiotics,practice,P84010,THE BORCHARDT MEDICAL CENTRE,2017-07-01,353.0,5241.22122472138,0.0673507155803685,38.6812889249932
ktt9_antibiotics,practice,P84665,AL-SHIFA MEDICAL CENTRE,2017-07-01,91.0,1389.852971223,0.0654745515418979,34.5653939886271
ktt9_antibiotics,practice,P84030,NEW COLLEGIATE MEDICAL CENTRE,2017-07-01,463.0,6975.05186382205,0.0663794347396142,36.5556458164094
ktt9_antibiotics,practice,P84677,DIDSBURY MEDICAL CENTRE- DR ASHWORTH,2017-07-01,0.0,0.0,,
ktt9_antibiotics,practice,P84034,BARLOW MEDICAL CENTRE,2017-07-01,412.0,7624.7215544694,0.0540347600967142,16.1386406715408
ktt9_antibiotics,practice,P84616,MANCHESTER MEDICAL,2017-07-01,180.0,3535.70678195532,0.0509091989524245,12.4153804494991
ktt9_antibiotics,practice,P84048,TREGENNA GROUP PRACTICE,2017-07-01,367.0,3565.08810178328,0.102942757520193,94.6520444083401
ktt9_antibiotics,practice,P84066,DAVID MEDICAL CENTRE,2017-07-01,189.0,2284.0087197,0.0827492462571792,72.5832656376929
ktt9_antibiotics,practice,P84630,THE ARCH MEDICAL PRACTICE,2017-07-01,251.0,7986.15622015411,0.0314293876904848,2.92445166531275
ktt9_antibiotics,practice,P84012,NORTHENDEN GROUP PRACTICE,2017-07-01,425.0,5922.29573733561,0.0717627114297409,48.7679393447062
ktt9_antibiotics,practice,P84040,CONRAN MEDICAL CENTRE,2017-07-01,343.0,3273.06412853781,0.104794769222328,95.4102355808286
ktt9_antibiotics,practice,P84021,THE MAPLES MEDICAL CENTRE,2017-07-01,482.0,4494.82779349086,0.107234364061289,96.2902789060385
ktt9_antibiotics,practice,P84045,THE PARK MEDICAL CENTRE,2017-07-01,260.0,2784.99795807581,0.0933573395434865,87.9772542648253
ktt9_antibiotics,practice,P84049,THE AVENUE MEDICAL CENTRE,2017-07-01,802.0,5787.77305079326,0.13856797648451,99.0658001624695
ktt9_antibiotics,practice,P84061,BROOKLANDS MEDICAL PRACTICE,2017-07-01,284.0,3299.35946503626,0.0860773137966884,78.5404819929597
ktt9_antibiotics,practice,P84057,KAYA PRACTICE,2017-07-01,0.0,0.0,,
ktt9_antibiotics,practice,P84059,LIME SQUARE MEDICAL CENTRE,2017-07-01,285.0,3315.78771111,0.0859524266421124,78.3103168155971
ktt9_antibiotics,practice,Y01695,MP VICTORIA MILL,2017-07-01,110.0,1203.81733268557,0.0913759895403762,85.8245329000812
ktt9_antibiotics,practice,P84065,THE SINGH MEDICAL PRACTICE,2017-07-01,184.0,2028.56849035955,0.0907043567296007,84.9851069591118
ktt9_antibiotics,practice,P84669,CORNBROOK MEDICAL PRACTICE,2017-07-01,253.0,5453.99658594008,0.0463880011682097,8.74627673977796
ktt9_antibiotics,practice,Y02849,CITY HEALTH CENTRE,2017-07-01,999.0,4844.61344242599,0.206208402769849,99.4719740048741
ktt9_antibiotics,practice,P84074,WELLFIELD MEDICAL CENTRE,2017-07-01,352.0,5019.81677505931,0.0701220812976467,44.6114270240996
ktt9_antibiotics,practice,Y02960,NEW BANK HEALTH,2017-07-01,226.0,2626.08705921894,0.0860595992835127,78.4998646087192
ktt9_antibiotics,practice,P84640,QUEENS MEDICAL CENTRE,2017-07-01,118.0,1364.94338040676,0.0864504723740523,79.1226645004062
ktt9_antibiotics,practice,P84054,WHITLEY ROAD MEDICAL CENTRE,2017-07-01,349.0,3546.05306840996,0.0984192828666522,92.3503926347143
ktt9_antibiotics,practice,P84014,RK MEDICAL PRACTICE,2017-07-01,267.0,2525.38015222618,0.105726656545009,95.8434876793934
ktt9_antibiotics,practice,P84683,THE DOC'S SURGERY,2017-07-01,142.0,3208.27056477068,0.0442606061843009,7.21635526672082
ktt9_antibiotics,practice,P84645,PARK VIEW MEDICAL CENTRE,2017-07-01,264.0,3240.70211973055,0.0814638279750162,69.9702139182237
ktt9_antibiotics,practice,P84022,KINGSWAY MEDICAL PRACTICE,2017-07-01,213.0,3428.87518682731,0.0621194964512796,28.2967776875169
ktt9_antibiotics,practice,P84020,PEEL HALL MEDICAL CENTRE,2017-07-01,365.0,4656.19802491534,0.0783901367697171,63.931762794476
ktt9_antibiotics,practice,P84652,CORKLAND ROAD MEDICAL PRACTICE,2017-07-01,298.0,3857.74369820678,0.0772472261800392,61.2916328188465
ktt9_antibiotics,practice,P84626,WILMSLOW ROAD SURGERY,2017-07-01,212.0,2350.96714097036,0.0901756542256464,84.281072298944
ktt9_antibiotics,practice,P84650,THE ALEXANDRA PRACTICE,2017-07-01,180.0,2983.07342511739,0.0603404523953066,25.1015434606011
ktt9_antibiotics,practice,P84042,FLORENCE HOUSE MEDICAL PRACTICE,2017-07-01,291.0,4718.68382455338,0.0616697390246406,27.321960465746
ktt9_antibiotics,practice,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,2017-07-01,353.0,4808.87232036989,0.0734059830419552,52.7619821283509
ktt9_antibiotics,practice,P84024,BOWLAND MEDICAL PRACTICE,2017-07-01,541.0,4189.26369053673,0.129139638839656,98.7002437043054
ktt9_antibiotics,practice,P84659,DR HUSSAIN'S PRACTICE,2017-07-01,0.0,0.0,,
ktt9_antibiotics,practice,P84611,"DR CHIU, KOH AND GAN",2017-07-01,203.0,3016.11360900131,0.0673051570054144,38.6406715407528
